5691	8505	1970-1979	107	0
5692	9726	1970-1979	4	7
5693	9722	1970-1979	7	0
5694	9740	1970-1979	0	3
5695	9741	1970-1979	3	0
5696	10564	1970-1979	7	112
5697	3798	1970-1979	3	0
5698	6758	1970-1979	1	0
5699	8505	1970-1979	107	0
5700	9741	1970-1979	3	0
5701	10595	1970-1979	2	0
5702	10820	1970-1979	166	224
5703	5550	1970-1979	117	0
5704	10821	1970-1979	50	0
5705	10822	1970-1979	57	0
5706	6296	1970-1979	12	422
5707	2654	1970-1979	1	0
5708	3153	1970-1979	69	110
5709	2662	1970-1979	14	0
5710	3152	1970-1979	1	0
5711	3156	1970-1979	13	0
5712	3256	1970-1979	2	0
5713	3376	1970-1979	9	0
5714	5193	1970-1979	17	0
5715	6699	1970-1979	1	0
5716	6738	1970-1979	1	0
5717	8427	1970-1979	5	0
5718	9786	1970-1979	2	0
5719	11314	1970-1979	3	47
5720	3954	1970-1979	2	1
5721	8403	1970-1979	1	0
5722	6266	1970-1979	34	59
5723	10353	1970-1979	2	0
5724	12572	1970-1979	7	0
5725	3752	1970-1979	0	43
5726	3729	1970-1979	2	0
5727	3796	1970-1979	41	0
5728	4632	1970-1979	12	23
5729	4636	1970-1979	20	0
5730	4637	1970-1979	3	0
5731	33142	1970-1979	0	2
5732	5817	1970-1979	2	0
5733	19300	1970-1979	0	6
5734	3951	1970-1979	6	0
5735	8605	1970-1979	8	26
5736	3156	1970-1979	13	0
5737	3376	1970-1979	9	0
5738	12949	1970-1979	1	0
5739	9732	1970-1979	1	8
5740	5851	1970-1979	1	0
5741	9785	1970-1979	1	0
5742	10371	1970-1979	3	0
5743	13527	1970-1979	1	0
5744	11568	1970-1979	2	0
5745	9739	1970-1979	0	1
5746	6699	1970-1979	1	0
5747	5791	1970-1979	1	55
5748	359	1970-1979	2	0
5749	553	1970-1979	24	0
5750	3422	1970-1979	4	0
5751	6760	1970-1979	9	1
5752	10343	1970-1979	1	0
5753	7326	1970-1979	1	0
5754	8020	1970-1979	1	0
5755	8134	1970-1979	3	0
5756	9732	1970-1979	1	8
5757	19990	1970-1979	0	1
5758	13527	1970-1979	1	0
5759	13727	1970-1979	9	0
5760	10548	1970-1979	11	0
5761	10593	1970-1979	0	25
5762	4346	1970-1979	7	0
5763	10607	1970-1979	10	0
5764	55656	1970-1979	0	9
5765	11307	1970-1979	9	0
5766	11314	1970-1979	3	47
5767	3954	1970-1979	2	1
5768	8403	1970-1979	1	0
5769	6266	1970-1979	34	59
5770	10353	1970-1979	2	0
5771	11322	1970-1979	1	0
5772	12572	1970-1979	7	0
5773	12046	1970-1979	48	6
5774	12050	1970-1979	1	0
5775	34121	1970-1979	0	22
5776	5193	1970-1979	17	0
5777	8427	1970-1979	5	0
5778	12947	1970-1979	10	1
5779	12949	1970-1979	1	0
5780	13333	1970-1979	1	0
5781	8921	1970-1979	1	0
5782	4472	1970-1979	0	996
5783	4467	1970-1979	3	278
5784	3365	1970-1979	35	17
5785	3361	1970-1979	1	0
5786	3362	1970-1979	4	0
5787	3363	1970-1979	11	0
5788	5102	1970-1979	2	0
5789	4468	1970-1979	0	1
5790	5250	1970-1979	1	0
5791	4469	1970-1979	12	0
5792	4470	1970-1979	40	6
5793	5251	1970-1979	6	0
5794	5249	1970-1979	2	7
5795	5250	1970-1979	1	0
5796	5251	1970-1979	6	0
5797	5378	1970-1979	0	112
5798	5582	1970-1979	14	0
5799	12109	1970-1979	10	0
5800	14146	1970-1979	79	26
5801	5257	1970-1979	26	0
5802	5381	1970-1979	4	86
5803	5380	1970-1979	55	6
5804	11632	1970-1979	1	5
5805	8483	1970-1979	0	4
5806	6278	1970-1979	4	0
5807	12943	1970-1979	2	0
5808	7341	1970-1979	0	30
5809	7348	1970-1979	18	11
5810	7346	1970-1979	1	0
5811	7349	1970-1979	1	2
5812	7350	1970-1979	1	0
5813	8329	1970-1979	0	4
5814	6279	1970-1979	4	0
5815	6278	1970-1979	4	0
5816	17061	1970-1979	0	4
5817	6279	1970-1979	4	0
5818	7351	1970-1979	1	0
5819	12943	1970-1979	2	0
5820	7349	1970-1979	1	2
5821	12051	1970-1979	1	1
5822	11445	1970-1979	0	1
5823	3953	1970-1979	1	0
5824	5382	1970-1979	2	0
5825	8489	1970-1979	1	0
5826	13660	1970-1979	0	11
5827	7183	1970-1979	11	0
5828	6285	1970-1979	35	35
5829	6295	1970-1979	1	26
5830	6302	1970-1979	0	1
5831	6301	1970-1979	1	7
5832	9313	1970-1979	5	0
5833	12040	1970-1979	6	23
5834	6275	1970-1979	3	0
5835	8507	1970-1979	7	0
5836	12041	1970-1979	13	0
5837	9938	1970-1979	7	324
5838	47	1970-1979	35	0
5839	3226	1970-1979	28	0
5840	3255	1970-1979	1	2
5841	3256	1970-1979	2	0
5842	6076	1970-1979	9	24
5843	35082	1970-1979	0	18
5844	37041	1970-1979	0	18
5845	14483	1970-1979	0	15
5846	9316	1970-1979	6	5
5847	9315	1970-1979	1	0
5848	9317	1970-1979	4	0
5849	14492	1970-1979	3	2
5850	2487	1970-1979	1	0
5851	14482	1970-1979	1	0
5852	14493	1970-1979	3	0
5853	6077	1970-1979	6	0
5854	7390	1970-1979	0	5
5855	14480	1970-1979	0	5
5856	14944	1970-1979	5	1
5857	10175	1970-1979	1	0
5858	7750	1970-1979	12	25
5859	3098	1970-1979	25	0
5860	9939	1970-1979	0	18
5861	5582	1970-1979	14	0
5862	14837	1970-1979	4	3
5863	570	1970-1979	3	0
5864	12952	1970-1979	6	173
5865	12953	1970-1979	1	0
5866	12955	1970-1979	149	20
5867	574	1970-1979	20	0
5868	12957	1970-1979	3	0
5869	12958	1970-1979	2	0
5870	12926	1970-1979	4	352
5871	3406	1970-1979	0	206
5872	68	1970-1979	51	0
5873	2568	1970-1979	91	6
5874	13044	1970-1979	6	0
5875	8004	1970-1979	2	74
5876	8005	1970-1979	2	0
5877	8007	1970-1979	73	0
5878	8008	1970-1979	1	0
5879	5161	1970-1979	1	0
5880	6806	1970-1979	1	14
5881	2651	1970-1979	1	0
5882	2961	1970-1979	7	1
5883	18907	1970-1979	1	0
5884	28701	1970-1979	1	6
5885	3219	1970-1979	4	0
5886	7258	1970-1979	1	0
5887	16312	1970-1979	1	0
5888	7603	1970-1979	39	24
5889	16223	1970-1979	0	1
5890	16224	1970-1979	1	0
5891	3219	1970-1979	4	0
5892	5104	1970-1979	3	0
5893	5555	1970-1979	5	4
5894	7258	1970-1979	1	0
5895	18973	1970-1979	0	1
5896	10330	1970-1979	1	0
5897	8318	1970-1979	10	1
5898	3675	1970-1979	1	0
5899	7878	1970-1979	5	41
5900	7879	1970-1979	1	0
5901	7882	1970-1979	1	0
5902	7883	1970-1979	40	0
5903	10344	1970-1979	3	0
5904	10380	1970-1979	27	0
5905	11049	1970-1979	0	5
5906	11640	1970-1979	5	0
5907	13222	1970-1979	26	0
5908	6298	1970-1979	3	981
5909	9934	1970-1979	20	416
5910	1071	1970-1979	4	0
5911	5245	1970-1979	1	0
5912	6075	1970-1979	3	0
5913	6739	1970-1979	25	132
5914	6748	1970-1979	14	116
5915	3796	1970-1979	41	0
5916	4636	1970-1979	20	0
5917	9775	1970-1979	2	0
5918	10044	1970-1979	21	0
5919	10557	1970-1979	16	0
5920	10607	1970-1979	10	0
5921	11567	1970-1979	5	0
5922	11872	1970-1979	2	0
5923	13503	1970-1979	1	0
5924	18578	1970-1979	0	3
5925	8504	1970-1979	3	0
5926	6755	1970-1979	1	0
5927	7992	1970-1979	3	0
5928	9096	1970-1979	0	1
5929	6755	1970-1979	1	0
5930	9935	1970-1979	7	0
5931	10559	1970-1979	11	55
5932	2322	1970-1979	1	0
5933	3098	1970-1979	25	0
5934	4648	1970-1979	1	0
5935	4650	1970-1979	1	0
5936	10557	1970-1979	16	0
5937	10560	1970-1979	5	0
5938	10561	1970-1979	4	0
5939	12456	1970-1979	3	0
5940	10605	1970-1979	0	5
5941	4363	1970-1979	5	0
5942	11364	1970-1979	40	87
5943	6123	1970-1979	19	5
5944	6124	1970-1979	1	0
5945	6279	1970-1979	4	0
5946	18578	1970-1979	0	3
5947	8504	1970-1979	3	0
5948	6792	1970-1979	2	0
5949	7325	1970-1979	3	0
5950	9729	1970-1979	3	14
5951	9817	1970-1979	2	1
5952	20399	1970-1979	0	11
5953	9817	1970-1979	2	1
5954	5568	1970-1979	1	0
5955	11216	1970-1979	9	0
5956	11331	1970-1979	9	0
5957	11367	1970-1979	7	2
5958	10606	1970-1979	2	0
5959	12017	1970-1979	26	0
5960	16730	1970-1979	1	0
5961	11635	1970-1979	38	0
5962	11641	1970-1979	1	8
5963	3159	1970-1979	3	0
5964	3258	1970-1979	5	0
5965	18578	1970-1979	0	3
5966	11996	1970-1979	11	34
5967	6753	1970-1979	4	0
5968	8499	1970-1979	28	11
5969	8501	1970-1979	11	0
5970	12042	1970-1979	3	0
5971	10346	1970-1979	0	363
5972	3191	1970-1979	121	144
5973	10347	1970-1979	13	1
5974	32722	1970-1979	0	1
5975	16223	1970-1979	0	1
5976	16224	1970-1979	1	0
5977	11320	1970-1979	128	5
5978	3266	1970-1979	5	0
5979	3695	1970-1979	93	287
5980	6297	1970-1979	1	2
5981	8329	1970-1979	0	4
5982	6279	1970-1979	4	0
5983	10348	1970-1979	15	0
5984	11787	1970-1979	73	216
5985	2983	1970-1979	105	0
5986	10043	1970-1979	1	0
5987	11366	1970-1979	9	0
5988	11785	1970-1979	1	262
5989	54869	1970-1979	0	36
5990	8485	1970-1979	36	0
5991	17408	1970-1979	0	1
5992	32781	1970-1979	1	0
5993	14600	1970-1979	3	0
5994	17530	1970-1979	0	861
5995	3695	1970-1979	93	287
5996	1291	1970-1979	122	0
5997	1293	1970-1979	6	0
5998	1294	1970-1979	6	3
5999	10342	1970-1979	0	3
6000	10349	1970-1979	2	0
6001	16312	1970-1979	1	0
6002	5102	1970-1979	2	0
6003	6295	1970-1979	1	26
6004	6280	1970-1979	26	0
6005	6297	1970-1979	1	2
6006	6272	1970-1979	0	1
6007	6276	1970-1979	2	0
6008	6301	1970-1979	1	7
6009	8507	1970-1979	7	0
6010	11369	1970-1979	2	107
6011	9723	1970-1979	1	0
6012	10817	1970-1979	107	0
6013	4989	1970-1979	1	121
6014	1675	1970-1979	4	0
6015	26690	1970-1979	0	107
6016	4991	1970-1979	1	0
6017	4995	1970-1979	1	107
6018	32781	1970-1979	1	0
6019	26690	1970-1979	0	107
6020	4992	1970-1979	107	0
6021	6302	1970-1979	0	1
6022	11785	1970-1979	1	262
6023	54869	1970-1979	0	36
6024	8485	1970-1979	36	0
6025	3406	1970-1979	0	206
6026	68	1970-1979	51	0
6027	2568	1970-1979	91	6
6028	13044	1970-1979	6	0
6029	8004	1970-1979	2	74
6030	8005	1970-1979	2	0
6031	8007	1970-1979	73	0
6032	8008	1970-1979	1	0
6033	5161	1970-1979	1	0
6034	17408	1970-1979	0	1
6035	32781	1970-1979	1	0
6036	11366	1970-1979	9	0
6037	11367	1970-1979	7	2
6038	10606	1970-1979	2	0
6039	14600	1970-1979	3	0
6040	11787	1970-1979	73	216
6041	15981	1970-1979	0	1
6042	12737	1970-1979	1	0
6043	17531	1970-1979	0	69
6044	3625	1970-1979	0	66
6045	6306	1970-1979	1	1
6046	8403	1970-1979	1	0
6047	7407	1970-1979	2	0
6048	11795	1970-1979	3	0
6049	11996	1970-1979	11	34
6050	6753	1970-1979	4	0
6051	8499	1970-1979	28	11
6052	8501	1970-1979	11	0
6053	12042	1970-1979	3	0
6054	5069	1970-1979	2	1
6055	10043	1970-1979	1	0
6056	13223	1970-1979	14	5
6057	5163	1970-1979	1	0
6058	11336	1970-1979	1	0
6059	16020	1970-1979	0	1
6060	16021	1970-1979	0	1
6061	15331	1970-1979	0	1
6062	8137	1970-1979	0	1
6063	11446	1970-1979	1	0
6064	4778	1970-1979	0	264
6065	4777	1970-1979	1	6
6066	4190	1970-1979	2	4
6067	4630	1970-1979	3	0
6068	12066	1970-1979	1	0
6069	8685	1970-1979	0	1
6070	1272	1970-1979	0	1
6071	2980	1970-1979	1	0
6072	11634	1970-1979	122	140
6073	59	1970-1979	1	2
6074	56	1970-1979	2	2
6075	12449	1970-1979	2	0
6076	4630	1970-1979	3	0
6077	4783	1970-1979	0	1
6078	5516	1970-1979	1	0
6079	4787	1970-1979	0	1
6080	5506	1970-1979	0	1
6081	5516	1970-1979	1	0
6082	15981	1970-1979	0	1
6083	12737	1970-1979	1	0
6084	15991	1970-1979	0	29
6085	1699	1970-1979	3	0
6086	3710	1970-1979	1	39
6087	5191	1970-1979	0	6
6088	1722	1970-1979	1	0
6089	11157	1970-1979	0	7
6090	4641	1970-1979	5	0
6091	11155	1970-1979	2	0
6092	12111	1970-1979	0	1
6093	12113	1970-1979	1	0
6094	14798	1970-1979	6	11
6095	9017	1970-1979	8	0
6096	9026	1970-1979	0	2
6097	7226	1970-1979	2	0
6098	18873	1970-1979	0	1
6099	1723	1970-1979	1	0
6100	4812	1970-1979	1	84
6101	3625	1970-1979	0	66
6102	6306	1970-1979	1	1
6103	8403	1970-1979	1	0
6104	7407	1970-1979	2	0
6105	11795	1970-1979	3	0
6106	11996	1970-1979	11	34
6107	6753	1970-1979	4	0
6108	8499	1970-1979	28	11
6109	8501	1970-1979	11	0
6110	12042	1970-1979	3	0
6111	14798	1970-1979	6	11
6112	9017	1970-1979	8	0
6113	9026	1970-1979	0	2
6114	7226	1970-1979	2	0
6115	18873	1970-1979	0	1
6116	1723	1970-1979	1	0
6117	16020	1970-1979	0	1
6118	16021	1970-1979	0	1
6119	15331	1970-1979	0	1
6120	8137	1970-1979	0	1
6121	11446	1970-1979	1	0
6122	13223	1970-1979	14	5
6123	5163	1970-1979	1	0
6124	11336	1970-1979	1	0
6125	6920	1970-1979	21	0
6126	15980	1970-1979	0	9
6127	3140	1970-1979	1	6
6128	17053	1970-1979	0	3
6129	985	1970-1979	3	0
6130	12499	1970-1979	1	5
6131	5513	1970-1979	1	0
6132	12498	1970-1979	1	0
6133	8403	1970-1979	1	0
6134	11322	1970-1979	1	0
6135	11870	1970-1979	0	10
6136	11830	1970-1979	0	1
6137	11832	1970-1979	1	0
6138	11835	1970-1979	9	0
6139	12499	1970-1979	1	5
6140	11633	1970-1979	0	3
6141	6294	1970-1979	3	0
6142	12498	1970-1979	1	0
6143	11636	1970-1979	1	0
6144	999926	1970-1979	0	7
6145	5842	1970-1979	0	7
6146	17516	1970-1979	0	7
6147	5062	1970-1979	7	0
6148	999901	1980-1989	0	62
6149	1829	1980-1989	0	22
6150	5	1980-1989	2	0
6151	1940	1980-1989	2	0
6152	5121	1980-1989	1	3
6153	35002	1980-1989	0	1
6154	5528	1980-1989	1	0
6155	34941	1980-1989	0	2
6156	4550	1980-1989	1	0
6157	6225	1980-1989	1	0
6158	6257	1980-1989	4	6
6159	4423	1980-1989	1	2
6160	5145	1980-1989	4	1
6161	5123	1980-1989	0	4
6162	9666	1980-1989	1	1
6163	9333	1980-1989	5	0
6164	10388	1980-1989	3	0
6165	13909	1980-1989	1	0
6166	9141	1980-1989	0	8
6167	12863	1980-1989	0	8
6168	1842	1980-1989	2	4
6169	12886	1980-1989	0	3
6170	5147	1980-1989	0	1
6171	7568	1980-1989	1	0
6172	13100	1980-1989	1	0
6173	13701	1980-1989	1	0
6174	13909	1980-1989	1	0
6175	7596	1980-1989	0	2
6176	7719	1980-1989	1	0
6177	11631	1980-1989	1	0
6178	4064	1980-1989	2	3
6179	1659	1980-1989	1	0
6180	41981	1980-1989	0	2
6181	7422	1980-1989	0	1
6182	7420	1980-1989	0	1
6183	12007	1980-1989	1	0
6184	41741	1980-1989	0	1
6185	7420	1980-1989	0	1
6186	12007	1980-1989	1	0
6187	10614	1980-1989	1	0
6188	12137	1980-1989	0	5
6189	8168	1980-1989	2	0
6190	9666	1980-1989	1	1
6191	9300	1980-1989	1	0
6192	10614	1980-1989	1	0
6193	14566	1980-1989	0	4
6194	5835	1980-1989	0	3
6195	5836	1980-1989	1	1
6196	14621	1980-1989	1	0
6197	5837	1980-1989	1	0
6198	14551	1980-1989	0	1
6199	7668	1980-1989	1	0
6200	4703	1980-1989	0	1
6201	4702	1980-1989	0	1
6202	13961	1980-1989	1	0
6203	2319	1980-1989	3	3
6204	1808	1980-1989	0	2
6205	1158	1980-1989	0	1
6206	2339	1980-1989	1	0
6207	14680	1980-1989	0	1
6208	7601	1980-1989	1	0
6209	13350	1980-1989	1	0
6210	6321	1980-1989	1	0
6211	9420	1980-1989	2	3
6212	2490	1980-1989	1	1
6213	1921	1980-1989	1	0
6214	17933	1980-1989	0	1
6215	1341	1980-1989	0	1
6216	17776	1980-1989	0	1
6217	14630	1980-1989	0	1
6218	7823	1980-1989	1	1
6219	12009	1980-1989	1	0
6220	10275	1980-1989	0	1
6221	14630	1980-1989	0	1
6222	7823	1980-1989	1	1
6223	12009	1980-1989	1	0
6224	10525	1980-1989	0	1
6225	17776	1980-1989	0	1
6226	14630	1980-1989	0	1
6227	7823	1980-1989	1	1
6228	12009	1980-1989	1	0
6229	3391	1980-1989	0	1
6230	14630	1980-1989	0	1
6231	7823	1980-1989	1	1
6232	12009	1980-1989	1	0
6233	12679	1980-1989	0	8
6234	4423	1980-1989	1	2
6235	4431	1980-1989	0	2
6236	14432	1980-1989	2	0
6237	5123	1980-1989	0	4
6238	869	1980-1989	0	3
6239	14129	1980-1989	3	0
6240	12160	1980-1989	0	1
6241	5654	1980-1989	1	0
6242	9666	1980-1989	1	1
6243	14024	1980-1989	0	2
6244	3238	1980-1989	0	2
6245	1842	1980-1989	2	4
6246	2477	1980-1989	0	1
6247	921	1980-1989	0	1
6248	1402	1980-1989	1	0
6249	1773	1980-1989	0	1
6250	7962	1980-1989	0	1
6251	7963	1980-1989	0	1
6252	8214	1980-1989	0	1
6253	1402	1980-1989	1	0
6254	13601	1980-1989	1	0
6255	5441	1980-1989	0	2
6256	12634	1980-1989	0	2
6257	5750	1980-1989	1	0
6258	13183	1980-1989	1	0
6259	1826	1980-1989	0	1
6260	1769	1980-1989	0	1
6261	14556	1980-1989	1	0
6262	13284	1980-1989	0	2
6263	7568	1980-1989	1	0
6264	10614	1980-1989	1	0
6265	6424	1980-1989	0	1
6266	1769	1980-1989	0	1
6267	1773	1980-1989	0	1
6268	7962	1980-1989	0	1
6269	7963	1980-1989	0	1
6270	8214	1980-1989	0	1
6271	1402	1980-1989	1	0
6272	13601	1980-1989	1	0
6273	7107	1980-1989	0	1
6274	921	1980-1989	0	1
6275	1402	1980-1989	1	0
6276	7962	1980-1989	0	1
6277	7963	1980-1989	0	1
6278	8214	1980-1989	0	1
6279	1402	1980-1989	1	0
6280	13601	1980-1989	1	0
6281	34582	1980-1989	0	1
6282	12867	1980-1989	1	0
6283	999902	1980-1989	0	14
6284	818	1980-1989	0	11
6285	828	1980-1989	0	9
6286	830	1980-1989	9	0
6287	43344	1980-1989	0	2
6288	14714	1980-1989	0	2
6289	8322	1980-1989	0	2
6290	1188	1980-1989	0	2
6291	13552	1980-1989	2	0
6292	1419	1980-1989	0	2
6293	6094	1980-1989	0	2
6294	6095	1980-1989	0	2
6295	40141	1980-1989	0	1
6296	13210	1980-1989	0	1
6297	13211	1980-1989	1	0
6298	13289	1980-1989	0	1
6299	13291	1980-1989	0	1
6300	13296	1980-1989	1	0
6301	10944	1980-1989	0	1
6302	18514	1980-1989	0	1
6303	35261	1980-1989	0	1
6304	5638	1980-1989	1	0
6305	999903	1980-1989	0	584
6306	1423	1980-1989	0	61
6307	1424	1980-1989	0	32
6308	16905	1980-1989	0	2
6309	14211	1980-1989	0	2
6310	13587	1980-1989	2	0
6311	16908	1980-1989	0	30
6312	193	1980-1989	0	28
6313	9164	1980-1989	0	28
6314	7918	1980-1989	15	0
6315	14376	1980-1989	12	1
6316	14397	1980-1989	1	0
6317	13290	1980-1989	1	1
6318	11008	1980-1989	1	0
6319	15231	1980-1989	0	2
6320	13587	1980-1989	2	0
6321	13145	1980-1989	0	2
6322	14211	1980-1989	0	2
6323	13587	1980-1989	2	0
6324	7239	1980-1989	8	24
6325	3141	1980-1989	3	0
6326	3428	1980-1989	4	0
6327	15817	1980-1989	0	1
6328	3320	1980-1989	1	0
6329	11251	1980-1989	0	1
6330	11645	1980-1989	1	0
6331	12141	1980-1989	0	2
6332	12749	1980-1989	13	41
6333	15231	1980-1989	0	2
6334	13587	1980-1989	2	0
6335	14777	1980-1989	0	58
6336	4266	1980-1989	0	4
6337	18347	1980-1989	0	3
6338	6509	1980-1989	3	0
6339	6566	1980-1989	0	1
6340	3586	1980-1989	1	0
6341	6525	1980-1989	2	3
6342	6509	1980-1989	3	0
6343	12327	1980-1989	0	40
6344	18701	1980-1989	0	1
6345	18184	1980-1989	0	1
6346	18185	1980-1989	0	1
6347	8457	1980-1989	1	0
6348	12192	1980-1989	0	39
6349	16180	1980-1989	0	39
6350	15658	1980-1989	0	39
6351	163	1980-1989	38	0
6352	6679	1980-1989	1	0
6353	12749	1980-1989	13	41
6354	15229	1980-1989	0	39
6355	15658	1980-1989	0	39
6356	163	1980-1989	38	0
6357	6679	1980-1989	1	0
6358	12897	1980-1989	0	38
6359	163	1980-1989	38	0
6360	10272	1980-1989	1	1
6361	6373	1980-1989	0	1
6362	9349	1980-1989	0	1
6363	17190	1980-1989	0	1
6364	17205	1980-1989	0	1
6365	5368	1980-1989	1	1
6366	8118	1980-1989	1	0
6367	9369	1980-1989	47	21
6368	9370	1980-1989	0	2
6369	7938	1980-1989	1	0
6370	9373	1980-1989	0	1
6371	17599	1980-1989	0	1
6372	18358	1980-1989	0	1
6373	8545	1980-1989	1	0
6374	9380	1980-1989	0	1
6375	17599	1980-1989	0	1
6376	18358	1980-1989	0	1
6377	8545	1980-1989	1	0
6378	18326	1980-1989	0	1
6379	8545	1980-1989	1	0
6380	9371	1980-1989	0	20
6381	1943	1980-1989	10	0
6382	4067	1980-1989	0	1
6383	5770	1980-1989	0	1
6384	7414	1980-1989	0	1
6385	15179	1980-1989	1	0
6386	4701	1980-1989	0	1
6387	13964	1980-1989	1	0
6388	6258	1980-1989	1	3
6389	10039	1980-1989	0	2
6390	7822	1980-1989	2	0
6391	13964	1980-1989	1	0
6392	12878	1980-1989	1	0
6393	13899	1980-1989	0	2
6394	12142	1980-1989	0	4
6395	1984	1980-1989	1	0
6396	8175	1980-1989	2	0
6397	14565	1980-1989	0	4
6398	5833	1980-1989	1	3
6399	14594	1980-1989	0	3
6400	2583	1980-1989	3	0
6401	9140	1980-1989	0	15
6402	1847	1980-1989	0	3
6403	1862	1980-1989	1	0
6404	13122	1980-1989	2	0
6405	7571	1980-1989	0	2
6406	8336	1980-1989	0	2
6407	17271	1980-1989	0	2
6408	13705	1980-1989	1	1
6409	13706	1980-1989	1	0
6410	7592	1980-1989	2	8
6411	1168	1980-1989	2	4
6412	1172	1980-1989	3	0
6413	10003	1980-1989	1	0
6414	13705	1980-1989	1	1
6415	13706	1980-1989	1	0
6416	9135	1980-1989	1	2
6417	17271	1980-1989	0	2
6418	13705	1980-1989	1	1
6419	13706	1980-1989	1	0
6420	9209	1980-1989	0	1
6421	13706	1980-1989	1	0
6422	12216	1980-1989	2	4
6423	1172	1980-1989	3	0
6424	10003	1980-1989	1	0
6425	4066	1980-1989	1	12
6426	4067	1980-1989	0	1
6427	5770	1980-1989	0	1
6428	7414	1980-1989	0	1
6429	15179	1980-1989	1	0
6430	5767	1980-1989	2	5
6431	5759	1980-1989	1	1
6432	1064	1980-1989	1	0
6433	5770	1980-1989	0	1
6434	7414	1980-1989	0	1
6435	15179	1980-1989	1	0
6436	7410	1980-1989	0	4
6437	2429	1980-1989	0	1
6438	1064	1980-1989	1	0
6439	3108	1980-1989	0	1
6440	15179	1980-1989	1	0
6441	7414	1980-1989	0	1
6442	15179	1980-1989	1	0
6443	12002	1980-1989	2	1
6444	15179	1980-1989	1	0
6445	8107	1980-1989	0	5
6446	6505	1980-1989	0	5
6447	6525	1980-1989	2	3
6448	6509	1980-1989	3	0
6449	9057	1980-1989	0	3
6450	7571	1980-1989	0	2
6451	8336	1980-1989	0	2
6452	17271	1980-1989	0	2
6453	13705	1980-1989	1	1
6454	13706	1980-1989	1	0
6455	10608	1980-1989	0	1
6456	10612	1980-1989	1	0
6457	13705	1980-1989	1	1
6458	13706	1980-1989	1	0
6459	12140	1980-1989	7	31
6460	1982	1980-1989	0	5
6461	1249	1980-1989	4	0
6462	1984	1980-1989	1	0
6463	7818	1980-1989	0	4
6464	7822	1980-1989	2	0
6465	14826	1980-1989	1	0
6466	14832	1980-1989	1	0
6467	8171	1980-1989	11	14
6468	8173	1980-1989	6	4
6469	1249	1980-1989	4	0
6470	8175	1980-1989	2	0
6471	12128	1980-1989	1	0
6472	14397	1980-1989	1	0
6473	12120	1980-1989	1	1
6474	12128	1980-1989	1	0
6475	12130	1980-1989	0	4
6476	1249	1980-1989	4	0
6477	12141	1980-1989	0	2
6478	10612	1980-1989	1	0
6479	14397	1980-1989	1	0
6480	12142	1980-1989	0	4
6481	1984	1980-1989	1	0
6482	7822	1980-1989	2	0
6483	8175	1980-1989	2	0
6484	13896	1980-1989	1	0
6485	10038	1980-1989	1	12
6486	4427	1980-1989	2	5
6487	7759	1980-1989	0	1
6488	15837	1980-1989	0	1
6489	14717	1980-1989	1	0
6490	10031	1980-1989	0	3
6491	10033	1980-1989	2	1
6492	10034	1980-1989	1	0
6493	10040	1980-1989	1	0
6494	7818	1980-1989	0	4
6495	7822	1980-1989	2	0
6496	14826	1980-1989	1	0
6497	14832	1980-1989	1	0
6498	10039	1980-1989	0	2
6499	7822	1980-1989	2	0
6500	10608	1980-1989	0	1
6501	10612	1980-1989	1	0
6502	9422	1980-1989	5	71
6503	2493	1980-1989	0	14
6504	1927	1980-1989	0	11
6505	1925	1980-1989	0	1
6506	2547	1980-1989	1	0
6507	1928	1980-1989	0	1
6508	14899	1980-1989	1	0
6509	2561	1980-1989	2	2
6510	2340	1980-1989	2	0
6511	3704	1980-1989	1	1
6512	544	1980-1989	1	0
6513	4827	1980-1989	3	1
6514	13226	1980-1989	1	0
6515	9069	1980-1989	0	2
6516	20820	1980-1989	0	2
6517	4409	1980-1989	2	0
6518	13118	1980-1989	0	1
6519	13119	1980-1989	1	0
6520	3389	1980-1989	0	1
6521	20421	1980-1989	0	1
6522	14826	1980-1989	1	0
6523	19636	1980-1989	0	1
6524	24801	1980-1989	0	1
6525	544	1980-1989	1	0
6526	9461	1980-1989	0	60
6527	20820	1980-1989	0	2
6528	19954	1980-1989	0	11
6529	3147	1980-1989	0	2
6530	7859	1980-1989	2	0
6531	8607	1980-1989	9	0
6532	10146	1980-1989	9	8
6533	1416	1980-1989	1	0
6534	6261	1980-1989	1	0
6535	10148	1980-1989	1	0
6536	10243	1980-1989	1	2
6537	10264	1980-1989	1	0
6538	14826	1980-1989	1	0
6539	12678	1980-1989	0	4
6540	14786	1980-1989	2	2
6541	1766	1980-1989	2	0
6542	15354	1980-1989	1	0
6543	14717	1980-1989	1	0
6544	14832	1980-1989	1	0
6545	9468	1980-1989	0	1
6546	9135	1980-1989	1	2
6547	20258	1980-1989	0	2
6548	4409	1980-1989	2	0
6549	12893	1980-1989	4	21
6550	20920	1980-1989	0	21
6551	12892	1980-1989	21	0
6552	20196	1980-1989	0	2
6553	6259	1980-1989	1	0
6554	13119	1980-1989	1	0
6555	5128	1980-1989	2	11
6556	3316	1980-1989	0	1
6557	7634	1980-1989	0	1
6558	3320	1980-1989	1	0
6559	15817	1980-1989	0	1
6560	3320	1980-1989	1	0
6561	9798	1980-1989	0	6
6562	5901	1980-1989	3	3
6563	5902	1980-1989	3	0
6564	14786	1980-1989	2	2
6565	1766	1980-1989	2	0
6566	15354	1980-1989	1	0
